EventTime,EventType,Event
2020-08-28 10:20:00.357330780,BID_DEPTH,"[(100828, 3)]"
2020-08-28 10:20:00.357330780,ASK_DEPTH,"[(100831, 37)]"
2020-08-28 10:20:00.357330780,IMBALANCE,"[3, 37]"
2020-08-28 10:20:00.363286293,HOLDINGS_UPDATED,"{'CASH': 8991475, 'ABM': 10}"
2020-08-28 10:20:20.363286293,BID_DEPTH,"[(100762, 1)]"
2020-08-28 10:20:20.363286293,ASK_DEPTH,"[(100814, 35)]"
2020-08-28 10:20:20.363286293,IMBALANCE,"[1, 35]"
2020-08-28 10:20:20.369241806,HOLDINGS_UPDATED,"{'CASH': 8890661, 'ABM': 11}"
2020-08-28 10:20:40.369241806,BID_DEPTH,"[(100765, 1)]"
2020-08-28 10:20:40.369241806,ASK_DEPTH,"[(100768, 42)]"
2020-08-28 10:20:40.369241806,IMBALANCE,"[1, 42]"
2020-08-28 10:20:40.375197319,HOLDINGS_UPDATED,"{'CASH': 8789893, 'ABM': 12}"
2020-08-28 10:21:00.375197319,BID_DEPTH,"[(100761, 2)]"
2020-08-28 10:21:00.375197319,ASK_DEPTH,"[(100762, 42)]"
2020-08-28 10:21:00.375197319,IMBALANCE,"[2, 42]"
2020-08-28 10:21:00.381152832,HOLDINGS_UPDATED,"{'CASH': 8689131, 'ABM': 13}"
2020-08-28 10:21:20.381152832,BID_DEPTH,"[(100754, 2)]"
2020-08-28 10:21:20.381152832,ASK_DEPTH,"[(100756, 29)]"
2020-08-28 10:21:20.381152832,IMBALANCE,"[2, 29]"
2020-08-28 10:21:20.387108345,HOLDINGS_UPDATED,"{'CASH': 8588375, 'ABM': 14}"
2020-08-28 10:21:40.387108345,BID_DEPTH,"[(100730, 1)]"
2020-08-28 10:21:40.387108345,ASK_DEPTH,"[(100750, 40)]"
2020-08-28 10:21:40.387108345,IMBALANCE,"[1, 40]"
2020-08-28 10:21:40.393063858,HOLDINGS_UPDATED,"{'CASH': 8487625, 'ABM': 15}"
2020-08-28 10:22:00.393063858,BID_DEPTH,"[(100679, 1)]"
2020-08-28 10:22:00.393063858,ASK_DEPTH,"[(100734, 34)]"
2020-08-28 10:22:00.393063858,IMBALANCE,"[1, 34]"
2020-08-28 10:22:00.399019371,HOLDINGS_UPDATED,"{'CASH': 8386891, 'ABM': 16}"
2020-08-28 10:22:20.399019371,BID_DEPTH,"[(100684, 1)]"
2020-08-28 10:22:20.399019371,ASK_DEPTH,"[(100692, 36)]"
2020-08-28 10:22:20.399019371,IMBALANCE,"[1, 36]"
2020-08-28 10:22:20.404974884,HOLDINGS_UPDATED,"{'CASH': 8286199, 'ABM': 17}"
2020-08-28 10:22:40.404974884,BID_DEPTH,"[(100619, 1)]"
2020-08-28 10:22:40.404974884,ASK_DEPTH,"[(100620, 36)]"
2020-08-28 10:22:40.404974884,IMBALANCE,"[1, 36]"
2020-08-28 10:22:40.410930397,HOLDINGS_UPDATED,"{'CASH': 8185579, 'ABM': 18}"
2020-08-28 10:23:00.410930397,BID_DEPTH,"[(100568, 2)]"
2020-08-28 10:23:00.410930397,ASK_DEPTH,"[(100594, 29)]"
2020-08-28 10:23:00.410930397,IMBALANCE,"[2, 29]"
2020-08-28 10:23:00.416885910,HOLDINGS_UPDATED,"{'CASH': 8084985, 'ABM': 19}"
2020-08-28 10:23:20.416885910,BID_DEPTH,"[(100105, 2)]"
2020-08-28 10:23:20.416885910,ASK_DEPTH,"[(100259, 33)]"
2020-08-28 10:23:20.416885910,IMBALANCE,"[2, 33]"
2020-08-28 10:23:20.422841423,HOLDINGS_UPDATED,"{'CASH': 7984726, 'ABM': 20}"
2020-08-28 10:23:40.422841423,BID_DEPTH,"[(100232, 35)]"
2020-08-28 10:23:40.422841423,ASK_DEPTH,"[(100259, 13)]"
2020-08-28 10:23:40.422841423,IMBALANCE,"[35, 13]"
2020-08-28 10:23:40.428796936,HOLDINGS_UPDATED,"{'CASH': 7884467, 'ABM': 21}"
2020-08-28 10:24:00.428796936,BID_DEPTH,"[(100268, 3)]"
2020-08-28 10:24:00.428796936,ASK_DEPTH,"[(100272, 8)]"
2020-08-28 10:24:00.428796936,IMBALANCE,"[3, 8]"
2020-08-28 10:24:00.434752449,HOLDINGS_UPDATED,"{'CASH': 7984735, 'ABM': 20}"
2020-08-28 10:24:20.434752449,BID_DEPTH,"[(100260, 32)]"
2020-08-28 10:24:20.434752449,ASK_DEPTH,"[(100261, 37)]"
2020-08-28 10:24:20.434752449,IMBALANCE,"[32, 37]"
2020-08-28 10:24:20.440707962,HOLDINGS_UPDATED,"{'CASH': 8084995, 'ABM': 19}"
2020-08-28 10:24:40.440707962,BID_DEPTH,"[(100291, 36)]"
2020-08-28 10:24:40.440707962,ASK_DEPTH,"[(100292, 2)]"
2020-08-28 10:24:40.440707962,IMBALANCE,"[36, 2]"
2020-08-28 10:24:40.446663475,HOLDINGS_UPDATED,"{'CASH': 8185286, 'ABM': 18}"
2020-08-28 10:25:00.446663475,BID_DEPTH,"[(100298, 30)]"
2020-08-28 10:25:00.446663475,ASK_DEPTH,"[(100318, 1)]"
2020-08-28 10:25:00.446663475,IMBALANCE,"[30, 1]"
2020-08-28 10:25:00.452618988,HOLDINGS_UPDATED,"{'CASH': 8285584, 'ABM': 17}"
2020-08-28 10:25:20.452618988,BID_DEPTH,"[(100353, 32)]"
2020-08-28 10:25:20.452618988,ASK_DEPTH,"[(100373, 1)]"
2020-08-28 10:25:20.452618988,IMBALANCE,"[32, 1]"
2020-08-28 10:25:20.458574501,HOLDINGS_UPDATED,"{'CASH': 8385937, 'ABM': 16}"
2020-08-28 10:25:40.458574501,BID_DEPTH,"[(100365, 32)]"
2020-08-28 10:25:40.458574501,ASK_DEPTH,"[(100382, 1)]"
2020-08-28 10:25:40.458574501,IMBALANCE,"[32, 1]"
2020-08-28 10:25:40.464530014,HOLDINGS_UPDATED,"{'CASH': 8486302, 'ABM': 15}"
2020-08-28 10:26:00.464530014,BID_DEPTH,"[(100383, 77)]"
2020-08-28 10:26:00.464530014,ASK_DEPTH,"[(100384, 7)]"
2020-08-28 10:26:00.464530014,IMBALANCE,"[77, 7]"
2020-08-28 10:26:00.470485527,HOLDINGS_UPDATED,"{'CASH': 8586685, 'ABM': 14}"
2020-08-28 10:26:20.470485527,BID_DEPTH,"[(100383, 17)]"
2020-08-28 10:26:20.470485527,ASK_DEPTH,"[(100390, 2)]"
2020-08-28 10:26:20.470485527,IMBALANCE,"[17, 2]"
2020-08-28 10:26:20.476441040,HOLDINGS_UPDATED,"{'CASH': 8687068, 'ABM': 13}"
2020-08-28 10:26:40.476441040,BID_DEPTH,"[(100369, 36)]"
2020-08-28 10:26:40.476441040,ASK_DEPTH,"[(100379, 1)]"
2020-08-28 10:26:40.476441040,IMBALANCE,"[36, 1]"
2020-08-28 10:26:40.482396553,HOLDINGS_UPDATED,"{'CASH': 8787437, 'ABM': 12}"
2020-08-28 10:27:00.482396553,BID_DEPTH,"[(100367, 2)]"
2020-08-28 10:27:00.482396553,ASK_DEPTH,"[(100374, 2)]"
2020-08-28 10:27:00.482396553,IMBALANCE,"[2, 2]"
2020-08-28 10:27:00.488352066,HOLDINGS_UPDATED,"{'CASH': 8887804, 'ABM': 11}"
2020-08-28 10:27:20.488352066,BID_DEPTH,"[(100366, 41)]"
2020-08-28 10:27:20.488352066,ASK_DEPTH,"[(100369, 2)]"
2020-08-28 10:27:20.488352066,IMBALANCE,"[41, 2]"
2020-08-28 10:27:20.494307579,HOLDINGS_UPDATED,"{'CASH': 8988170, 'ABM': 10}"
2020-08-28 10:27:40.494307579,BID_DEPTH,"[(100368, 42)]"
2020-08-28 10:27:40.494307579,ASK_DEPTH,"[(100373, 1)]"
2020-08-28 10:27:40.494307579,IMBALANCE,"[42, 1]"
2020-08-28 10:27:40.500263092,HOLDINGS_UPDATED,"{'CASH': 9088538, 'ABM': 9}"
2020-08-28 10:28:00.500263092,BID_DEPTH,"[(100370, 2)]"
2020-08-28 10:28:00.500263092,ASK_DEPTH,"[(100375, 1)]"
2020-08-28 10:28:00.500263092,IMBALANCE,"[2, 1]"
2020-08-28 10:28:00.506218605,HOLDINGS_UPDATED,"{'CASH': 9188908, 'ABM': 8}"
2020-08-28 10:28:20.506218605,BID_DEPTH,"[(100368, 7)]"
2020-08-28 10:28:20.506218605,ASK_DEPTH,"[(100370, 43)]"
2020-08-28 10:28:20.506218605,IMBALANCE,"[7, 43]"
2020-08-28 10:28:20.512174118,HOLDINGS_UPDATED,"{'CASH': 9289276, 'ABM': 7}"
2020-08-28 10:28:40.512174118,BID_DEPTH,"[(100362, 2)]"
2020-08-28 10:28:40.512174118,ASK_DEPTH,"[(100367, 30)]"
2020-08-28 10:28:40.512174118,IMBALANCE,"[2, 30]"
2020-08-28 10:28:40.518129631,HOLDINGS_UPDATED,"{'CASH': 9389638, 'ABM': 6}"
2020-08-28 10:29:00.518129631,BID_DEPTH,"[(100321, 1)]"
2020-08-28 10:29:00.518129631,ASK_DEPTH,"[(100322, 68)]"
2020-08-28 10:29:00.518129631,IMBALANCE,"[1, 68]"
2020-08-28 10:29:00.524085144,HOLDINGS_UPDATED,"{'CASH': 9489959, 'ABM': 5}"
2020-08-28 10:29:20.524085144,BID_DEPTH,"[(100077, 32)]"
2020-08-28 10:29:20.524085144,ASK_DEPTH,"[(100120, 1)]"
2020-08-28 10:29:20.524085144,IMBALANCE,"[32, 1]"
2020-08-28 10:29:20.530040657,HOLDINGS_UPDATED,"{'CASH': 9590036, 'ABM': 4}"
2020-08-28 10:29:40.530040657,BID_DEPTH,"[(100096, 32)]"
2020-08-28 10:29:40.530040657,ASK_DEPTH,"[(100126, 2)]"
2020-08-28 10:29:40.530040657,IMBALANCE,"[32, 2]"
2020-08-28 10:29:40.535996170,HOLDINGS_UPDATED,"{'CASH': 9690132, 'ABM': 3}"
2020-08-28 10:30:00.535996170,BID_DEPTH,"[(100121, 36)]"
2020-08-28 10:30:00.535996170,ASK_DEPTH,"[(100134, 1)]"
2020-08-28 10:30:00.535996170,IMBALANCE,"[36, 1]"
2020-08-28 10:30:00.541951683,HOLDINGS_UPDATED,"{'CASH': 9790253, 'ABM': 2}"
2020-08-28 10:30:20.541951683,BID_DEPTH,"[(100131, 35)]"
2020-08-28 10:30:20.541951683,ASK_DEPTH,"[(100132, 29)]"
2020-08-28 10:30:20.541951683,IMBALANCE,"[35, 29]"
2020-08-28 10:30:20.547907196,HOLDINGS_UPDATED,"{'CASH': 9890384, 'ABM': 1}"
2020-08-28 10:30:40.547907196,BID_DEPTH,"[(100132, 145)]"
2020-08-28 10:30:40.547907196,ASK_DEPTH,"[(100133, 2)]"
2020-08-28 10:30:40.547907196,IMBALANCE,"[145, 2]"
2020-08-28 10:30:40.553862709,HOLDINGS_UPDATED,{'CASH': 9990516}
2020-08-28 10:31:00.553862709,BID_DEPTH,"[(100146, 35)]"
2020-08-28 10:31:00.553862709,ASK_DEPTH,"[(100150, 1)]"
2020-08-28 10:31:00.553862709,IMBALANCE,"[35, 1]"
2020-08-28 10:31:00.559818222,HOLDINGS_UPDATED,"{'CASH': 10090662, 'ABM': -1}"
2020-08-28 10:31:20.559818222,BID_DEPTH,"[(100147, 2)]"
2020-08-28 10:31:20.559818222,ASK_DEPTH,"[(100150, 2)]"
2020-08-28 10:31:20.559818222,IMBALANCE,"[2, 2]"
2020-08-28 10:31:20.565773735,HOLDINGS_UPDATED,"{'CASH': 10190809, 'ABM': -2}"
2020-08-28 10:31:40.565773735,BID_DEPTH,"[(100153, 31)]"
2020-08-28 10:31:40.565773735,ASK_DEPTH,"[(100154, 44)]"
2020-08-28 10:31:40.565773735,IMBALANCE,"[31, 44]"
2020-08-28 10:31:40.571729248,HOLDINGS_UPDATED,"{'CASH': 10290962, 'ABM': -3}"
2020-08-28 10:32:00.571729248,BID_DEPTH,"[(100128, 2)]"
2020-08-28 10:32:00.571729248,ASK_DEPTH,"[(100153, 2)]"
2020-08-28 10:32:00.571729248,IMBALANCE,"[2, 2]"
2020-08-28 10:32:00.577684761,HOLDINGS_UPDATED,"{'CASH': 10391090, 'ABM': -4}"
2020-08-28 10:32:20.577684761,BID_DEPTH,"[(100119, 35)]"
